"BUSCO_ID","Cluster","Description","Atru","Bbom","Dpic","Hboe","Xbor","Xlae","Xtro","Sbom","Lail","Llei","Pcul","Gcar","Pads","Lsyl","Rimi","Rkuk","Rmus","Rtem","Mfle","Pcor","Ecoq","Epus","Lfus","Bbuf","Bgar","Bvir","Debr","Hsar","Ptri"
"213031at32523","3036","Phosphoglycerate mutase","C","C","C","C","C, C","C, C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C+I","C+I","C+I","C","C","C"
"213050at32523","4985","RASD family member 2","scaf","D+E","E+I","D+E","D+E, D+E","D+E, D+E","D+E","E","E","E","E","missing","missing","missing","missing","missing","missing","missing","E","E","E+F","E","E","missing","E","E","D+E","D+E","D+E"
"21312at32523","693","Fanconi anemia group D2 protein","E","D+E","E+I","D+E","D+E","D+E","D+E","E","E","E","E","E+H+J","E","E","E","E","E","E","E","E","I+K","missing","scaf","E","F","E","D+E","D+E","D+E"
"213262at32523","4840","RWD domain ","missing","L","scaf","L","L+M","missing","L","L","scaf","L","L","L","L","L","L","scaf","missing","L","L","F","L","missing","missing","L","scaf","L","L","scaf","L"
"213362at32523","2758","protein rogdi homolog","missing","L","missing","missing","L+M","missing","L","missing","missing","missing","L","missing","L","missing","missing","D+K","missing","missing","L","missing","missing","scaf","missing","L","missing","L","missing","missing","L"
"213366at32523","4243","keratin-like protein KRT222","scaf","D+J+K+L+M","M","J+K+M","L+M, L+M","L+M, L+M","M","M","M","M","A+M","M","A+M","M","H+J+M","M","M","M","H+M","H+M","M","I+M","I+M","H+M","H+M","H+M","M","M","M"
"213441at32523","1629","protein quaking isoform X1","F","F","F","F","F, F","F, F","F","F","F","F","F","F","F","F","F","F","F, G","F","F","F","B+F","F","F","F","F","F","F","F","F"
"213495at32523","3373","sorting nexin-20","scaf","D+J+K+L+M","D","D+E","D+E","D+E","D+E","D","D","D","D","D","D","D","D","D+K","D","D","D","D","D","D+K","D+K","D","D","J","D+E","D+E","D+E"
"213568at32523","2836","coiled-coil domain-containing protein 71","E","D+E","E+I","D+E","D+E, D+E","D+E, D+E","D+E","E","E","E","missing","E+H+J","E","E","E","E","E","E","E","E","E+F","E","E","E","E","E","D+E","D+E","D+E"
"213575at32523","2114","sulfotransferase 4A1","C","C","C","C","scaf, scaf","C, C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C+I","C+I","C+I","C","C","C"
"213578at32523","65","pentatricopeptide repeat-containing protein 2, mitochondrial","A","A","A","A","A","A","A","A","missing","A","A+M","A","missing","missing","missing","A","A","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing"
"213586at32523","5025","Ribosomal protein S23/S29, mitochondrial","scaf","D+J+K+L+M","J+K+M","scaf","missing","missing","J+K","missing","missing","K","K","K","K","missing","A+K","missing","scaf","missing","missing","missing","I+K","missing","missing","missing","missing","K","K","missing","K"
"213722at32523","1651","iodotyrosine dehalogenase 1","F","F","F","missing","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","E+F","F","F","F","F","F","F","F","F"
"213921at32523","2016","lumican","C","C","C","missing","C, C","C, C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C+I","C+I","C+I","C","C","C"
"213933at32523","2439, 2767","C-X-C chemokine receptor type 4","K+L","D+J+K+L+M","L","L","L+M, L+M","L+M, L+M","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L, E, scaf, scaf","L","L","L","L","L","L","L"
"213950at32523","2339, 5005, 5007","dual specificity protein phosphatase 5","A+H","H","H","A, C","H+I","H+I, H+I","H+I","H","H","H","H","E+H+J","H","H","H+J+M","H","H","H","H+M","H+M","C, A","H","H","H+M","A, C+I","H+M","E+H","E+H","E+H"
"213961at32523","3016","probable methyltransferase BTM2 homolog","C","D+E","C","C","C, C","C, C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","F, scaf, scaf, scaf","C","C+I","C+I","C+I","C","C","C"
"214115at32523","1049","gamma-soluble NSF attachment protein","G","G","G","missing","G","G","G","B, G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G"
"214178at32523","1544","inactive peptidyl-prolyl cis-trans isomerase FKBP6","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B+H","B","B","B","B","B","B","B","B"
"214194at32523","4263","ubiquitin-conjugating enzyme E2 Z","scaf","D+J+K+L+M","M","J+K+M","L+M, L+M","L+M, L+M","M","M","M","M","A+M","M","A+M","M","H+J+M","M","M","M","H+M","H+M","M","I+M","I+M","H+M","H+M","H+M","M","M","M"
"214215at32523","5125","Centromere protein U","A","missing","A","missing","A","A","A","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing"
"214220at32523","2463","Golgi reassembly-stacking protein 2","K+L","D+J+K+L+M","L","L","L+M, L+M","L+M, L+M","L","L","B","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L"
"214311at32523","1324","potassium-transporting ATPase subunit beta","B","B","B","B","B","B, B","B","B","B","B","B","B","missing","B","B","B, B","B","B","B","B","B+F","B","B","B","B","B","B","B","B"
"214443at32523","1681","Ribokinase","F","F","F","scaf","F","F","F","F","F","F","F","missing","F","F","F","scaf","F","F","F","F","E+F","missing","F","F","scaf","F","F, scaf","F","F"
"214516at32523","609, 5414","P2Y purinoceptor 13","F","F","F","F","F, F","F","F","F","F","F","F","missing","F","F","F","F","F, G","F","F","F","missing","missing","F","missing","missing","F","F","F","F"
"214541at32523","3844","platelet-activating factor receptor","B+I","B","B","B","B, B","B, B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B+F","B","B","B","B","B","B","B","B"
"214558at32523","4005","solute carrier family 35 member D3","scaf","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F, G","F","F","F","B+F","F","F","F","F","F","F","F","F"
"214560at32523","779","Solute carrier family 30 member 4","C","C","C","C","C, C","C, C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C+I","C+I","C+I","C","C","C"
"214783at32523","4758","dehydrodolichyl diphosphate synthase complex subunit DHDDS isoform X1","missing","B","B","B","B, B","B, B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B+F","B","B","B","missing","B","B","B","B"
"214798at32523","1432","lambda-crystallin homolog","B","B","B","B","B","B, B","B","B","missing","B","B","B","B","B","B","missing","B","B","B","missing","B+F","B","B","B","B","B","B","B","B"
"214816at32523","2039, 5500","KRR1 small subunit processome component homolog","C","C","C","C","D+E","D+E","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C+I","C+I","C+I","C","C","C"
"214926at32523","4111","E3 ubiquitin-protein ligase NHLRC1","scaf","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G"
"21496at32523","4613","zinc finger protein 644 isoform X1","scaf","F","E","D+E","D+E, D+E","D+E, D+E","D+E","E","E","E","E","E+H+J","E","E","E","E","E","E","E","E","E+F","E","E","E","E, E","E","D+E","D+E","D+E"
"215018at32523","2980","Vesicle trafficking 1","F","B","F","F","F, F","F, F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","E+F","F","F","F","F","F","F","F","F"
"215019at32523","2632","tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A","B+K","D+J+K+L+M","J+K+M","J+K+M","J+K","J+K","J+K","K","K","K","K","K","K","K","A+K","D+K","K","K","K","K","I+K","D+K","D+K","K","K","K","K","K","K"
"215043at32523","3507","Hydroxyacyl-CoA dehydrogenase","missing","A, scaf","A","A","A","A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","missing","A","A","A","A","A","A","A"
"215217at32523","2016","Leucine-rich repeat","missing","C","missing","C","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","C","missing","C","missing","missing","C","missing","missing","missing","C+I","C+I","missing","missing","C","missing"
"215289at32523","346","methylmalonic aciduria and homocystinuria type C protein","E","E","E","D+E","D+E","D+E","D+E","E","E","scaf","E","E+H+J","E","missing","E","missing","E","missing","E","E","E+F","E","E","E","E","E","E+H","missing","E+H"
"215431at32523","473","somatostatin receptor type 5","L","L","L","missing","L+M, L+M","L+M, L+M","L","L","L","L","scaf","L","L","L","L","L","L","L","L","L","L","scaf","L","L","L","L","L","L","L"
"215436at32523","2139","Leucine rich repeats and transmembrane domains 2","C","C","C","C","C, scaf","C, C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","scaf","C","C+I","C+I","scaf","C","C","C"
"215456at32523","766","Dynein axonemal assembly factor 4","C","C","C","C","C","C","C","C","C","C","C","M","C","C","C","C","C","C","C","C","C","C","C","C+I","C+I","C+I","C","C","C"
"215459at32523","5344","ladinin-1","missing","missing","missing","missing","B","B","B","missing","missing","missing","missing","missing","B","B","missing","B","B","B","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing","missing"
"215463at32523","42","peptidyl-prolyl cis-trans isomerase CWC27 homolog","A","A","A","A","A","A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
"215514at32523","2415","inhibin beta B chain","K+L","D+J+K+L+M","L","scaf","L+M, L+M","L+M, L+M","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","scaf","L","L","scaf","L","L","L","L"
"215610at32523","891","exosome complex component RRP4","J","J","J+K+M","J+K+M","J+K","J+K","J+K","J","J","J","J","E+H+J","J","J","H+J+M","J","J","J","J","J","J","missing","J","J","J","J","J","J","J"
"215625at32523","2569","thyroxine 5-deiodinase","B+K","D+J+K+L+M","J+K+M","J+K+M","J+K, J+K","J+K, J+K","J+K","K","K","K","K","K","K","K","A+K","scaf","missing","K","K","missing","I+K","D+K","D+K","K","K","K","K","K","K"
"215633at32523","817","Eukaryotic translation initiation factor 2B subunit alpha","A","A","A","A","A, A","A, A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
"215649at32523","356","ATP synthase mitochondrial F1 complex assembly factor 1","E","E","E","D+E","D+E","D+E","D+E","E","E","missing","E","E+H+J","E","E","E","missing","E","E","E","E","E+F","E","E","E","scaf","E","E+H","missing","E+H"
"215728at32523","969","Solute carrier family 25 member 32","G","G","missing","G","G, G","G","G","G","G","G","G","G","G","G","G","G","scaf","G","G","G","G","G","G","G","G","G","G","G","G"
"215738at32523","4183","TruB pseudouridine synthase family member 1","scaf","H","H","scaf","H+I","H+I","H+I","H","H","H","H","E+H+J","H","H","H+J+M","H","H, scaf","H","H+M","H+M","B+H","scaf","scaf","H+M","H+M","H+M","E+H","E+H","E+H"
"215748at32523","3264","Electron transfer flavoprotein alpha subunit","scaf","C","C","C","C, C","C, C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C+I","C+I","C+I","C","C","C"
"21577at32523","3674, 330","KN motif and ankyrin repeat domain-containing protein 1 isoform X1","scaf","A","A","B, D+E, D+E, F","A, A","A, A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","missing"
"215813at32523","368","Mitochondrial ribosomal protein L37","E","E","E","D+E","D+E","D+E","D+E","E","missing","E","E","E+H+J","E","E","E","E","E","E","E","E","E+F","scaf","E","E","E","E","E+H","E+H","E+H"
"216033at32523","2863","Ring finger protein 34","A","A","A","A","missing","A, A","A","A","missing","A","A+M","A","A+M","A","A+K","missing","A, C","A","A","A","A","A","A","A","A","A","A","A","A"
"216046at32523","3321","glycosyltransferase 8 domain-containing protein 2","missing","C","C","C","C","C, C","C","C","C","C","C","C, C","C","missing","C","C","C","C","C","C","C","C","C","C+I","C+I","C+I","C","C","C"
"216079at32523","2348","protein FAM149B1","A+H","H","H","H+I","H+I","H+I","H+I","H","H","H","H","E+H+J","H","H","H+J+M","H","H","H","H+M","H+M","B+H","H","H","H+M","H+M","H+M","E+H","E+H","E+H"
"216161at32523","4409","Neuralized E3 ubiquitin protein ligase 2","scaf","D+J+K+L+M, scaf","M","J+K+M","L+M","L+M","M","M","M","M","A+M","M","A+M","M","H+J+M","M","M","M","H+M","H+M","M","I+M","I+M","H+M","H+M","H+M","M","M","M"
"216370at32523","269","sphingosine 1-phosphate receptor 3","A","A","A","A","A, A","A, A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
"216420at32523","659","calcium-activated potassium channel subunit beta-2","F","F","F","F","F, F","F, F","F","F","F","F","F","F","missing","F","F","F","F, G","F","F","F","B+F","F","F","F","F","F","F","F","F"
"216435at32523","248","Palmitoyltransferase","A","A","A","A","A, A","A, A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
"21644at32523","2530","VPS8, CORVET complex subunit","K+L","D+J+K+L+M","L","L","L+M","L+M","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","scaf","L","L","L","L"
"216579at32523","1155","Ferric reductase transmembrane component-like domain","G","G","G","G","G, G","missing","missing","G","G","G","G","G","missing","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G"
"216755at32523","3874","Potassium channel tetramerization domain containing 7","scaf","B","B","J+K+M","B, B","B, B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B+F","B","B","B","B","B","B","B","B"
"216791at32523","1966","protein sprouty homolog 4","C","C","C","C","C, C","C, C","C","C","C","C","C","C","C","C","C","missing","C","C","C","C","C","C","C","C+I","C+I","C+I","C","C","C"
"216799at32523","161","VPS37A, ESCRT-I subunit","A","A","A","A","A","A, A","A","A","A","A","A+M","A","A+M","scaf","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
"216921at32523","18","ribosome biogenesis protein BRX1 homolog","missing","A","A","A","missing","A, A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","missing","A","A","A","A","A","A","A"
"216931at32523","2711","Solute carrier family 10 member 7","A","missing","A","A","A, A","A, A","A","A","A","A","A+M","A","A+M","A","A+K","A","missing","A","A","missing","A","A","A","A","A","A","A","A","A"
"216972at32523","3602","transcobalamin-2","scaf","A","A","A","A, A","A, A","A","A","missing","A","missing","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
"217012at32523","4935","polycomb group RING finger protein 1","missing","A","scaf","missing","missing","A, A","missing","A","missing","A","A+M","A","missing","missing","A+K","missing","missing","missing","scaf","A","A","missing","scaf","A","scaf","missing","A","missing","A"
"217078at32523","411","Sprouty RTK signaling antagonist 3","J","D+J+K+L+M","J+K+M","J+K+M","J+K, J+K","J+K, J+K","J+K","J","J","J","J","E+H+J","J","J","H+J+M","J","J","J","J","J","J","J","J","J","J","J","J","J","J"
"217219at32523","3664","RNA-binding protein EWS isoform X1","scaf","A","A","A","A","A, A","A","A","A","A","A+M","A, A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
"217248at32523","1693","protein SDE2 homolog","F","F","F","F","missing","F, F","F","F","F","F","F","F","F","F","F","F","F","F","F","missing","E+F","missing","F","F","F","F","F","F","F"
"217250at32523","3694","major facilitator superfamily domain-containing protein 7","scaf","A","A","A","A","A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A, C+I","A","A","A"
"217254at32523","2455","cordon-bleu protein-like 1","K+L","D+J+K+L+M","L","A","L+M, L+M","L+M, L+M","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","missing","L","L","L","L"
"217270at32523","914","leucine-rich repeat-containing protein 3B","G","G","G","G","G","G, G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G"
"217279at32523","2453","glucagon","K+L","D+J+K+L+M","B, L","L","L+M, L+M","L+M","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L","L"
"217513at32523","3618","glycosyltransferase 1 domain-containing protein 1","scaf","A","A","A","A","A","A","A","A","A","A+M","A","A+M","A","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
"217526at32523","3445","peroxisomal biogenesis factor 16","missing","D+E","D","missing","missing","D+E","D+E","D","D","D","D","D","D","D","D","D+K","D","D","D","D","D","D+K","D+K","D","D","H+M, D","D+E","D+E","D+E"
"217531at32523","2900","IBA57, iron-sulfur cluster assembly","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","G","missing","missing","G","G","G","G","scaf","G"
"217534at32523","2147","MANSC domain-containing protein 4","C","C","C","C","C, scaf","C, C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","scaf","C","C+I","C+I","C+I","C","C","C"
"217535at32523","962","eukaryotic translation initiation factor 3 subunit H","G","G","G","G","G","G, G","G","G","G","G","G","G","G","G","G","G","scaf","G","G","G","G","G","G","G","G","G","G","G","G"
"217565at32523","1472","RELT, TNF receptor","B","B","B","missing","scaf","B, B","B","B","missing","B","B","B","B","B","B","B","B","B","B","B","B+F","scaf","B","B","B","B","B","B","B"
"217579at32523","4693","neurotrophin-3","scaf","C","C","C","C, C","C, C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","scaf","C","C+I","scaf","C+I","C","C","C"
"217655at32523","2361","myozenin-1","A+H","H","H","H+I","H+I, H+I","H+I, H+I","H+I","H","H","H","H","E+H+J","H","H","H+J+M","H","H","H","H+M","H+M","B+H","H","H","H+M","H+M","H+M","E+H","E+H","E+H"
"217851at32523","141","ribose-5-phosphate isomerase","A","A","A","A","A","A","A","A","A","A","A+M","A","missing","missing","A+K","A","A","A","A","A","A","A","A","A","A","A","A","A","A"
